video_frame,intensity_score
tnTPaLOaHz8_171,0.045055977238645004
tnTPaLOaHz8_172,0.045055977238645004
tnTPaLOaHz8_173,0.045055977238645004
tnTPaLOaHz8_174,0.042240352757783005
tnTPaLOaHz8_175,0.042240352757783005
tnTPaLOaHz8_176,0.09268549692204901
tnTPaLOaHz8_177,0.09268549692204901
tnTPaLOaHz8_178,0.09268549692204901
tnTPaLOaHz8_179,0.45006011038836
tnTPaLOaHz8_180,0.45006011038836
tnTPaLOaHz8_181,0.332180104923578
tnTPaLOaHz8_182,0.332180104923578
tnTPaLOaHz8_183,0.332180104923578
tnTPaLOaHz8_184,0.149555266964066
tnTPaLOaHz8_185,0.149555266964066
tnTPaLOaHz8_186,0.149555266964066
tnTPaLOaHz8_187,0.057379468408243005
tnTPaLOaHz8_188,0.057379468408243005
tnTPaLOaHz8_189,0.07444470014566601
tnTPaLOaHz8_190,0.07444470014566601
tnTPaLOaHz8_191,0.07444470014566601
tnTPaLOaHz8_192,0.08114194038425501
tnTPaLOaHz8_193,0.08114194038425501
tnTPaLOaHz8_194,0.13865609362827
tnTPaLOaHz8_195,0.13865609362827
tnTPaLOaHz8_196,0.13865609362827
tnTPaLOaHz8_197,0.332619246412648
tnTPaLOaHz8_198,0.332619246412648
tnTPaLOaHz8_199,0.17061910465398603
tnTPaLOaHz8_200,0.17061910465398603
tnTPaLOaHz8_201,0.17061910465398603
tnTPaLOaHz8_202,0.042138366731833
tnTPaLOaHz8_203,0.042138366731833
tnTPaLOaHz8_204,0.042138366731833
tnTPaLOaHz8_205,0.036469431006246
tnTPaLOaHz8_206,0.036469431006246
tnTPaLOaHz8_207,0.071863842034982
tnTPaLOaHz8_208,0.071863842034982
tnTPaLOaHz8_209,0.071863842034982
tnTPaLOaHz8_210,0.390668027716418
tnTPaLOaHz8_211,0.390668027716418
tnTPaLOaHz8_212,0.18185796269828602
tnTPaLOaHz8_213,0.18185796269828602
tnTPaLOaHz8_214,0.18185796269828602
tnTPaLOaHz8_215,0.046564677147469
tnTPaLOaHz8_216,0.046564677147469
tnTPaLOaHz8_217,0.046564677147469
tnTPaLOaHz8_218,0.00845019874528
tnTPaLOaHz8_219,0.00845019874528
tnTPaLOaHz8_220,0.021208226363551002
tnTPaLOaHz8_221,0.021208226363551002
tnTPaLOaHz8_222,0.021208226363551002
tnTPaLOaHz8_223,0.047781314713035004
tnTPaLOaHz8_224,0.047781314713035004
tnTPaLOaHz8_225,0.032670786589066005
tnTPaLOaHz8_226,0.032670786589066005
tnTPaLOaHz8_227,0.032670786589066005
tnTPaLOaHz8_228,0.027669349957535002
tnTPaLOaHz8_229,0.027669349957535002
tnTPaLOaHz8_230,0.031698175857846005
tnTPaLOaHz8_231,0.031698175857846005
tnTPaLOaHz8_232,0.031698175857846005
tnTPaLOaHz8_233,0.024177318602067
tnTPaLOaHz8_234,0.024177318602067
tnTPaLOaHz8_235,0.024177318602067
tnTPaLOaHz8_236,0.033470562193609
tnTPaLOaHz8_237,0.033470562193609
tnTPaLOaHz8_238,0.019925012207387002
tnTPaLOaHz8_239,0.019925012207387002
tnTPaLOaHz8_240,0.019925012207387002
tnTPaLOaHz8_241,0.08103532916455901
tnTPaLOaHz8_242,0.08103532916455901
tnTPaLOaHz8_243,0.137354731380738
tnTPaLOaHz8_244,0.137354731380738
tnTPaLOaHz8_245,0.137354731380738
tnTPaLOaHz8_246,0.08950878487534601
tnTPaLOaHz8_247,0.08950878487534601
tnTPaLOaHz8_248,0.08950878487534601
tnTPaLOaHz8_249,0.195807325351626
tnTPaLOaHz8_250,0.195807325351626
tnTPaLOaHz8_251,0.28627472445685304
tnTPaLOaHz8_252,0.28627472445685304
tnTPaLOaHz8_253,0.28627472445685304
tnTPaLOaHz8_254,0.24938849194963303
tnTPaLOaHz8_255,0.24938849194963303
tnTPaLOaHz8_256,0.31149382008617005
tnTPaLOaHz8_257,0.31149382008617005
tnTPaLOaHz8_258,0.31149382008617005
Wdjh81uH6FU_0,0.972670935374881
Wdjh81uH6FU_1,0.972670935374881
Wdjh81uH6FU_2,0.354915349175334
Wdjh81uH6FU_3,0.354915349175334
Wdjh81uH6FU_4,0.28288247864897004
Wdjh81uH6FU_5,0.28288247864897004
Wdjh81uH6FU_6,0.19290415980727402
Wdjh81uH6FU_7,0.19290415980727402
Wdjh81uH6FU_8,0.15730464305805902
Wdjh81uH6FU_9,0.15730464305805902
Wdjh81uH6FU_10,0.19858839345968402
Wdjh81uH6FU_11,0.19858839345968402
Wdjh81uH6FU_12,0.24511232979888903
Wdjh81uH6FU_13,0.24511232979888903
Wdjh81uH6FU_14,0.15601350031923802
Wdjh81uH6FU_15,0.15601350031923802
Wdjh81uH6FU_16,0.12613807579112102
Wdjh81uH6FU_17,0.06636980314836101
Wdjh81uH6FU_18,0.06636980314836101
Wdjh81uH6FU_19,0.06558324662949201
Wdjh81uH6FU_20,0.06558324662949201
Wdjh81uH6FU_21,0.11963294592989501
Wdjh81uH6FU_22,0.11963294592989501
Wdjh81uH6FU_23,0.10417911277786401
Wdjh81uH6FU_24,0.10417911277786401
Wdjh81uH6FU_25,0.025454866091596
Wdjh81uH6FU_26,0.025454866091596
Wdjh81uH6FU_27,0.033042436265672
Wdjh81uH6FU_28,0.033042436265672
Wdjh81uH6FU_29,0.057792133440990004
Wdjh81uH6FU_30,0.057792133440990004
Wdjh81uH6FU_31,0.22830102163749302
Wdjh81uH6FU_32,0.28674886553738205
Wdjh81uH6FU_33,0.28674886553738205
Wdjh81uH6FU_34,0.049905930606126005
Wdjh81uH6FU_35,0.049905930606126005
Wdjh81uH6FU_36,0.041340271332184
Wdjh81uH6FU_37,0.041340271332184
Wdjh81uH6FU_38,0.024990846802163003
Wdjh81uH6FU_39,0.024990846802163003
Wdjh81uH6FU_40,0.013867874448257001
Wdjh81uH6FU_41,0.013867874448257001
Wdjh81uH6FU_42,0.02674519474294
Wdjh81uH6FU_43,0.02674519474294
Wdjh81uH6FU_44,0.08345910632437001
Wdjh81uH6FU_45,0.08345910632437001
Wdjh81uH6FU_46,0.11809191005327101
Wdjh81uH6FU_47,0.09695707845361001
Wdjh81uH6FU_48,0.09695707845361001
Wdjh81uH6FU_49,0.060370845391783
Wdjh81uH6FU_50,0.060370845391783
Wdjh81uH6FU_51,0.055367548337501
Wdjh81uH6FU_52,0.055367548337501
Wdjh81uH6FU_53,0.08250486893033
Wdjh81uH6FU_54,0.08250486893033
Wdjh81uH6FU_55,0.100027203208815
Wdjh81uH6FU_56,0.100027203208815
Wdjh81uH6FU_57,0.14464676691501901
Wdjh81uH6FU_58,0.14464676691501901
Wdjh81uH6FU_59,0.32713589329660203
Wdjh81uH6FU_60,0.32713589329660203
Wdjh81uH6FU_61,0.49687994102200506
Wdjh81uH6FU_62,0.30961681536802604
Wdjh81uH6FU_63,0.30961681536802604
Wdjh81uH6FU_64,0.265273068728119
Wdjh81uH6FU_65,0.265273068728119
Wdjh81uH6FU_66,0.068701117086607
Wdjh81uH6FU_67,0.068701117086607
Wdjh81uH6FU_68,0.077958179797668
Wdjh81uH6FU_69,0.077958179797668
Wdjh81uH6FU_70,0.05863354042520501
Wdjh81uH6FU_71,0.05863354042520501
Wdjh81uH6FU_72,0.023269971601034
Wdjh81uH6FU_73,0.023269971601034
Wdjh81uH6FU_74,0.035327452943364
Wdjh81uH6FU_75,0.035327452943364
Wdjh81uH6FU_76,0.08071924734335201
Wdjh81uH6FU_77,0.09558351200086501
Wdjh81uH6FU_78,0.09558351200086501
Wdjh81uH6FU_79,0.08968376719085701
Wdjh81uH6FU_80,0.08968376719085701
Wdjh81uH6FU_81,0.022321517399851002
Wdjh81uH6FU_82,0.022321517399851002
Wdjh81uH6FU_83,0.015966560246755
Wdjh81uH6FU_84,0.015966560246755
Wdjh81uH6FU_85,0.029285359123060004
Wdjh81uH6FU_86,0.029285359123060004
Wdjh81uH6FU_87,0.08678352240426801
Wdjh81uH6FU_88,0.08678352240426801
Wdjh81uH6FU_89,0.172479022181557
Wdjh81uH6FU_90,0.172479022181557
Wdjh81uH6FU_91,0.13113875084937301
Wdjh81uH6FU_92,0.13113875084937301
Wdjh81uH6FU_93,0.260653280883545
Wdjh81uH6FU_94,0.042859062532807
Wdjh81uH6FU_95,0.042859062532807
Wdjh81uH6FU_96,0.019352466362592
Wdjh81uH6FU_97,0.019352466362592
Wdjh81uH6FU_98,0.003981257803213001
Wdjh81uH6FU_99,0.003981257803213001
Wdjh81uH6FU_100,0.0
Wdjh81uH6FU_101,0.0
Wdjh81uH6FU_102,0.005348565297692001
Wdjh81uH6FU_103,0.005348565297692001
Wdjh81uH6FU_104,0.022197406063556
Wdjh81uH6FU_105,0.022197406063556
Wdjh81uH6FU_106,0.09481165134684401
Wdjh81uH6FU_107,0.09481165134684401
Wdjh81uH6FU_108,0.13604207373243102
Wdjh81uH6FU_109,0.057202755252635004
Wdjh81uH6FU_110,0.057202755252635004
Wdjh81uH6FU_111,0.020308035899777
Wdjh81uH6FU_112,0.020308035899777
Wdjh81uH6FU_113,0.049778224597854005
Wdjh81uH6FU_114,0.049778224597854005
Wdjh81uH6FU_115,0.07710546016929
Wdjh81uH6FU_116,0.07710546016929
Wdjh81uH6FU_117,0.08777713202902401
Wdjh81uH6FU_118,0.08777713202902401
Wdjh81uH6FU_119,0.05092634168224
Wdjh81uH6FU_120,0.05092634168224
Wdjh81uH6FU_121,0.092499960088568
Wdjh81uH6FU_122,0.092499960088568
Wdjh81uH6FU_123,0.163308887096956
Wdjh81uH6FU_124,0.115537515001147
Wdjh81uH6FU_125,0.115537515001147
Wdjh81uH6FU_126,0.096751949554487
Wdjh81uH6FU_127,0.096751949554487
Wdjh81uH6FU_128,0.174687673224863
Wdjh81uH6FU_129,0.174687673224863
Wdjh81uH6FU_130,0.178982587303216
Wdjh81uH6FU_131,0.178982587303216
Wdjh81uH6FU_132,0.12291653076515802
Wdjh81uH6FU_133,0.12291653076515802
Wdjh81uH6FU_134,0.087205156282064
Wdjh81uH6FU_135,0.087205156282064
Wdjh81uH6FU_136,0.045504170189533004
Wdjh81uH6FU_137,0.045504170189533004
Wdjh81uH6FU_138,0.02871253757093
Wdjh81uH6FU_139,0.020417557096871
Wdjh81uH6FU_140,0.020417557096871
Wdjh81uH6FU_141,0.022506473845642003
Wdjh81uH6FU_142,0.022506473845642003
Wdjh81uH6FU_143,0.036776909265087004
Wdjh81uH6FU_144,0.036776909265087004
Wdjh81uH6FU_145,0.125243023613928
Wdjh81uH6FU_146,0.125243023613928
Wdjh81uH6FU_147,0.161346217342537
Wdjh81uH6FU_148,0.161346217342537
Wdjh81uH6FU_149,0.642340372511628
Wdjh81uH6FU_150,0.642340372511628
Wdjh81uH6FU_151,0.14541792977977402
Wdjh81uH6FU_152,0.14541792977977402
Wdjh81uH6FU_153,0.058879162246894004
Wdjh81uH6FU_154,0.066114518002593
Wdjh81uH6FU_155,0.066114518002593
Wdjh81uH6FU_156,0.07959789999263
Wdjh81uH6FU_157,0.07959789999263
Wdjh81uH6FU_158,0.153503742635019
Wdjh81uH6FU_159,0.153503742635019
Wdjh81uH6FU_160,0.24949596883969102
Wdjh81uH6FU_161,0.24949596883969102
Wdjh81uH6FU_162,0.156729706993
Wdjh81uH6FU_163,0.156729706993
Wdjh81uH6FU_164,0.09026798596766901
Wdjh81uH6FU_165,0.09026798596766901
Wdjh81uH6FU_166,0.079895644557989
Wdjh81uH6FU_167,0.079895644557989
Wdjh81uH6FU_168,0.158556730743104
Wdjh81uH6FU_169,0.158556730743104
Wdjh81uH6FU_170,0.145181717540614
Wdjh81uH6FU_171,0.20269773788349701
Wdjh81uH6FU_172,0.20269773788349701
Wdjh81uH6FU_173,0.352083551172217
Wdjh81uH6FU_174,0.352083551172217
Wdjh81uH6FU_175,0.293012475731999
Wdjh81uH6FU_176,0.293012475731999
Wdjh81uH6FU_177,0.15318698859844002
Wdjh81uH6FU_178,0.15318698859844002
Wdjh81uH6FU_179,0.13214528014811702
Wdjh81uH6FU_180,0.13214528014811702
Wdjh81uH6FU_181,0.09173355487790101
Wdjh81uH6FU_182,0.09173355487790101
Wdjh81uH6FU_183,0.130763023047239
Wdjh81uH6FU_184,0.130763023047239
Wdjh81uH6FU_185,0.9300583404689331
Wdjh81uH6FU_186,1.0
Wdjh81uH6FU_187,1.0
7dYTw-jAYkY_0,1.0
7dYTw-jAYkY_1,1.0
7dYTw-jAYkY_2,1.0
7dYTw-jAYkY_3,0.30291778144709103
7dYTw-jAYkY_4,0.30291778144709103
7dYTw-jAYkY_5,0.147377780836009
7dYTw-jAYkY_6,0.147377780836009
7dYTw-jAYkY_7,0.103675933700812
7dYTw-jAYkY_8,0.103675933700812
7dYTw-jAYkY_9,0.10025099645733201
7dYTw-jAYkY_10,0.10025099645733201
7dYTw-jAYkY_11,0.10025099645733201
7dYTw-jAYkY_12,0.093488023426279
7dYTw-jAYkY_13,0.093488023426279
7dYTw-jAYkY_14,0.07094671254352501
7dYTw-jAYkY_15,0.07094671254352501
7dYTw-jAYkY_16,0.076322986325896
7dYTw-jAYkY_17,0.076322986325896
7dYTw-jAYkY_18,0.11179490376176801
7dYTw-jAYkY_19,0.11179490376176801
7dYTw-jAYkY_20,0.11179490376176801
7dYTw-jAYkY_21,0.066071259447756
7dYTw-jAYkY_22,0.066071259447756
7dYTw-jAYkY_23,0.059094428852823004
7dYTw-jAYkY_24,0.059094428852823004
7dYTw-jAYkY_25,0.10714316848759801
7dYTw-jAYkY_26,0.10714316848759801
7dYTw-jAYkY_27,0.162382786715346
7dYTw-jAYkY_28,0.162382786715346
7dYTw-jAYkY_29,0.162382786715346
7dYTw-jAYkY_30,0.36200167294295305
7dYTw-jAYkY_31,0.36200167294295305
7dYTw-jAYkY_32,0.300537227466496
7dYTw-jAYkY_33,0.300537227466496
7dYTw-jAYkY_34,0.13857390373189102
7dYTw-jAYkY_35,0.13857390373189102
7dYTw-jAYkY_36,0.059885428883547004
7dYTw-jAYkY_37,0.059885428883547004
7dYTw-jAYkY_38,0.059885428883547004
7dYTw-jAYkY_39,0.042410978588683
7dYTw-jAYkY_40,0.042410978588683
7dYTw-jAYkY_41,0.015569823024031001
7dYTw-jAYkY_42,0.015569823024031001
7dYTw-jAYkY_43,0.022579429454172
7dYTw-jAYkY_44,0.022579429454172
7dYTw-jAYkY_45,0.036833288941014
7dYTw-jAYkY_46,0.036833288941014
7dYTw-jAYkY_47,0.036833288941014
7dYTw-jAYkY_48,0.027242474401628
7dYTw-jAYkY_49,0.027242474401628
7dYTw-jAYkY_50,0.046240620165352006
7dYTw-jAYkY_51,0.046240620165352006
7dYTw-jAYkY_52,0.046743969394437
7dYTw-jAYkY_53,0.046743969394437
7dYTw-jAYkY_54,0.075556700417524
7dYTw-jAYkY_55,0.075556700417524
7dYTw-jAYkY_56,0.261972659240411
7dYTw-jAYkY_57,0.261972659240411
7dYTw-jAYkY_58,0.261972659240411
7dYTw-jAYkY_59,0.5402614635652471
7dYTw-jAYkY_60,0.5402614635652471
7dYTw-jAYkY_61,0.589009477442735
7dYTw-jAYkY_62,0.589009477442735
7dYTw-jAYkY_63,0.06544238236691301
7dYTw-jAYkY_64,0.06544238236691301
7dYTw-jAYkY_65,0.069228446259521
7dYTw-jAYkY_66,0.069228446259521
7dYTw-jAYkY_67,0.069228446259521
7dYTw-jAYkY_68,0.094661245979405
7dYTw-jAYkY_69,0.094661245979405
7dYTw-jAYkY_70,0.11218859465259101
7dYTw-jAYkY_71,0.11218859465259101
7dYTw-jAYkY_72,0.07058027489721401
7dYTw-jAYkY_73,0.07058027489721401
7dYTw-jAYkY_74,0.056670688636167005
7dYTw-jAYkY_75,0.056670688636167005
7dYTw-jAYkY_76,0.056670688636167005
7dYTw-jAYkY_77,0.036751211817209
7dYTw-jAYkY_78,0.036751211817209
7dYTw-jAYkY_79,0.018476155146119
7dYTw-jAYkY_80,0.018476155146119
7dYTw-jAYkY_81,0.01816271109521
7dYTw-jAYkY_82,0.01816271109521
7dYTw-jAYkY_83,0.039229754753807
7dYTw-jAYkY_84,0.039229754753807
7dYTw-jAYkY_85,0.039229754753807
7dYTw-jAYkY_86,0.060279140933721005
7dYTw-jAYkY_87,0.060279140933721005
7dYTw-jAYkY_88,0.05856347724993
7dYTw-jAYkY_89,0.05856347724993
7dYTw-jAYkY_90,0.321074366910092
7dYTw-jAYkY_91,0.321074366910092
7dYTw-jAYkY_92,0.038128230662659
7dYTw-jAYkY_93,0.038128230662659
7dYTw-jAYkY_94,0.038128230662659
7dYTw-jAYkY_95,0.036495141347429004
7dYTw-jAYkY_96,0.036495141347429004
7dYTw-jAYkY_97,0.11700035810086101
7dYTw-jAYkY_98,0.11700035810086101
7dYTw-jAYkY_99,0.11344732214443701
7dYTw-jAYkY_100,0.11344732214443701
7dYTw-jAYkY_101,0.059223437417875
7dYTw-jAYkY_102,0.059223437417875
7dYTw-jAYkY_103,0.059223437417875
7dYTw-jAYkY_104,0.049736197903243004
7dYTw-jAYkY_105,0.049736197903243004
7dYTw-jAYkY_106,0.038062054791378
7dYTw-jAYkY_107,0.038062054791378
7dYTw-jAYkY_108,0.05280910701866601
7dYTw-jAYkY_109,0.05280910701866601
7dYTw-jAYkY_110,0.09264264386264101
7dYTw-jAYkY_111,0.09264264386264101
7dYTw-jAYkY_112,0.07650324283986501
7dYTw-jAYkY_113,0.07650324283986501
7dYTw-jAYkY_114,0.07650324283986501
7dYTw-jAYkY_115,0.063428223713928
7dYTw-jAYkY_116,0.063428223713928
7dYTw-jAYkY_117,0.053568198747586004
7dYTw-jAYkY_118,0.053568198747586004
7dYTw-jAYkY_119,0.508304156703786
7dYTw-jAYkY_120,0.508304156703786
7dYTw-jAYkY_121,0.077113563169592
7dYTw-jAYkY_122,0.077113563169592
7dYTw-jAYkY_123,0.077113563169592
7dYTw-jAYkY_124,0.070229706764399
7dYTw-jAYkY_125,0.070229706764399
7dYTw-jAYkY_126,0.10196054508858801
7dYTw-jAYkY_127,0.10196054508858801
7dYTw-jAYkY_128,0.143702105279283
7dYTw-jAYkY_129,0.143702105279283
7dYTw-jAYkY_130,0.08421707480093
7dYTw-jAYkY_131,0.08421707480093
7dYTw-jAYkY_132,0.08421707480093
7dYTw-jAYkY_133,0.078501574298057
7dYTw-jAYkY_134,0.078501574298057
7dYTw-jAYkY_135,0.10642785545657701
7dYTw-jAYkY_136,0.10642785545657701
7dYTw-jAYkY_137,0.07263351487210401
7dYTw-jAYkY_138,0.07263351487210401
7dYTw-jAYkY_139,0.160787160031644
7dYTw-jAYkY_140,0.160787160031644
7dYTw-jAYkY_141,0.160787160031644
7dYTw-jAYkY_142,0.16045993066334402
7dYTw-jAYkY_143,0.16045993066334402
7dYTw-jAYkY_144,0.171223502250127
7dYTw-jAYkY_145,0.171223502250127
7dYTw-jAYkY_146,0.18830760483167802
7dYTw-jAYkY_147,0.18830760483167802
7dYTw-jAYkY_148,0.219588764621429
7dYTw-jAYkY_149,0.219588764621429
7dYTw-jAYkY_150,0.219588764621429
7dYTw-jAYkY_151,0.33277916992203205
7dYTw-jAYkY_152,0.33277916992203205
7dYTw-jAYkY_153,0.24236572719993102
7dYTw-jAYkY_154,0.24236572719993102
7dYTw-jAYkY_155,0.226973272438412
7dYTw-jAYkY_156,0.226973272438412
7dYTw-jAYkY_157,0.14110200186930102
7dYTw-jAYkY_158,0.14110200186930102
7dYTw-jAYkY_159,0.14110200186930102
7dYTw-jAYkY_160,0.10931301764766001
7dYTw-jAYkY_161,0.10931301764766001
7dYTw-jAYkY_162,0.013707165326560002
7dYTw-jAYkY_163,0.013707165326560002
7dYTw-jAYkY_164,0.020165295583019
7dYTw-jAYkY_165,0.020165295583019
7dYTw-jAYkY_166,0.045207070490347
7dYTw-jAYkY_167,0.045207070490347
7dYTw-jAYkY_168,0.044279296412635005
7dYTw-jAYkY_169,0.044279296412635005
7dYTw-jAYkY_170,0.044279296412635005
7dYTw-jAYkY_171,0.020556129961412
7dYTw-jAYkY_172,0.020556129961412
7dYTw-jAYkY_173,0.039558348900268006
7dYTw-jAYkY_174,0.039558348900268006
7dYTw-jAYkY_175,0.17009327549890102
